
Lista de Imoveis da Caixa;;Data de geracao:;25/06/2026;;;;;;
N do imovel;UF;Cidade;Bairro;Endereco;Preco;Valor de avaliacao;Desconto;Financiamento;Descricao;Modalidade de venda;Link de acesso
8444407328476;RS;PORTO ALEGRE;LOMBA DO PINHEIRO;ESTRADA JOAO DE OLIVEIRA REMIAO, N. 6700, Apto 102, BL 02;76022.37;135000;4369;Nao;Apartamento, 48.74 de área total, 39.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407328476
8787709082987;RS;PORTO ALEGRE;RUBEM BERTA;RUA DOS MAIAS, N. 1103, Apto 504, BL11;88478.1;155000;4292;Nao;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709082987
8044200419124;RS;PORTO ALEGRE;RUBEM BERTA;RUA JOSE BARCELLOS GARCIA, N. 100, Apto 107, BL B;95975.72;168000;4288;Nao;Apartamento, 42.19 de área total, 37.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8044200419124
8555510375750;RS;PORTO ALEGRE;RESTINGA;RUA CAPITAO PEDROSO, N. 632, Apto 104, BL 07;68214.74;119000;4268;Nao;Apartamento, 80.79 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510375750
8555523896355;RS;PORTO ALEGRE;RESTINGA;RUA CAPITAO PEDROSO, N. 560, Apto 103, BL 07;67641.51;118000;4268;Nao;Apartamento, 77.89 de área total, 38.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523896355
8787712897007;RS;PORTO ALEGRE;RESTINGA;RUA SABINO PEREIRA NUNES, N. 932, Apto 102, BL 18, LT 01 E 02, QD A, LOT PQ RESTIN;65921.81;115000;4268;Nao;Apartamento, 74.20 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712897007
8042850000032;RS;PORTO ALEGRE;MARIO QUINTANA;RUA VINTE E SEIS DE MARCO, N. 415, Apto 329, BL H;67068.27;117000;4268;Nao;Apartamento, 48.08 de área total, 38.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8042850000032
1444420058403;RS;PORTO ALEGRE;HIPICA;RUA BALDOINO BOTTINI, N. 549, QD A;510488.75;890000;4265;Nao;Casa, 224.00 de área total, 224.00 de área privativa, 161.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444420058403
8555506422979;RS;PORTO ALEGRE;CAVALHADA;RUA PAULO MACIEL, N. 185, Apto 304, BL 23 ANTIGA RUA D;24924.53;43300;4244;Nao;Apartamento, 46.19 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555506422979
8787714509110;RS;PORTO ALEGRE;RESTINGA;RUA DIRETRIZ SETE MIL E OITO, N. 300, Apto 104, BL 10 LT 01,02 E 03 BOX NR. 73;91578.08;158500;4223;Nao;Apartamento, 67.23 de área total, 52.32 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714509110
8787700266600;RS;PORTO ALEGRE;HIPICA;RUA JOSE IUCHNO, N. 151, Apto 501, BL 09;104000.35;180000;4223;Nao;Apartamento, 81.20 de área total, 40.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700266600
8787707920756;RS;PORTO ALEGRE;SANTA ROSA DE LIMA;RUA DOS MAIAS, N. 1103, Apto 101, BL 19;78201.87;135000;4208;Nao;Apartamento, 81.21 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707920756
8555527712127;RS;PORTO ALEGRE;BELEM NOVO;ESTRADA BARRO VERMELHO, N. 799, Apto 308, BL E VG 132  2º BOX;82550.28;141000;4146;Nao;Apartamento, 90.05 de área total, 45.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527712127
8787713307211;RS;PORTO ALEGRE;RUBEM BERTA;RUA INOCENCIO DE OLIVEIRA ALVES, N. 101, Apto 102, BL 01;81964.82;140000;4146;Nao;Apartamento, 77.79 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713307211
1555506097930;RS;PORTO ALEGRE;IPANEMA;RUA DOUTOR PITREZ, N. 586, QD H LT 15 LOT IPANEMA IMPERIAL PARQUE;825322.01;1400000;4105;Nao;Casa, 322.00 de área total, 322.00 de área privativa, 326.74 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha, 3 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555506097930
8787713982423;RS;PORTO ALEGRE;RUBEM BERTA;RUA INOCENCIO DE OLIVEIRA ALVES, N. 101, Apto 304,;97778.11;165000;4075;Nao;Apartamento, 77.79 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713982423
8787715689510;RS;PORTO ALEGRE;RUBEM BERTA;RUA INOCENCIO DE OLIVEIRA  ALVES, N. 101, Apto 303, BL 17, LT 01,;93037.35;157000;4075;Nao;Apartamento, 77.79 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715689510
8555534903188;RS;PORTO ALEGRE;SARANDI;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 402,  4ºPAV QD A  LT 01 TORRE 36;94815.14;160000;4075;Nao;Apartamento, 79.35 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534903188
8787700577630;RS;PORTO ALEGRE;SARANDI;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 202, TORRE 14;98963.3;167000;4075;Nao;Apartamento, 79.35 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700577630
8787716664090;RS;PORTO ALEGRE;PASSO DAS PEDRAS;AVENIDA KARL IWERS, N. 1800, Apto 404, LT 01, QD C, BL 12,;103704.06;175000;4075;Nao;Apartamento, 69.89 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716664090
8555535624487;RS;PORTO ALEGRE;RESTINGA;RUA NAPOLEAO JACQUES DA ROSA, N. 133, Apto 501, BL A;103111.46;174000;4075;Nao;Apartamento, 0.00 de área total, 47.96 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535624487
8787708135637;RS;PORTO ALEGRE;RESTINGA;RUA SABINO PEREIRA NUNES, N. 931, Apto 401, BL 10;100741.08;170000;4075;Nao;Apartamento, 69.88 de área total, 40.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708135637
8787712198842;RS;PORTO ALEGRE;RESTINGA;RUA SETE MIL E OITO, N. 300, Apto 303, BL 01, LT 01 AO 03, QD C,;97778.11;165000;4075;Nao;Apartamento, 61.71 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712198842
8787713038547;RS;PORTO ALEGRE;RESTINGA;RUA SABINO PEREIRA NUNES, N. 932, Apto 402, BL 18;95407.73;161000;4075;Nao;Apartamento, 74.20 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713038547
8787717026489;RS;PORTO ALEGRE;RESTINGA;AVENIDA EDGAR PIRES DE CASTRO, N. 4900, Apto 210, BL C;100148.49;169000;4075;Nao;Apartamento, 51.62 de área total, 45.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717026489
8787704680177;RS;PORTO ALEGRE;MORRO SANTANA;AVENIDA PROTASIO ALVES, N. 10535, Apto 204, BL 09, VG 76;108444.81;183000;4075;Nao;Apartamento, 98.67 de área total, 40.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704680177
8787716296911;RS;PORTO ALEGRE;VILA NOVA;ESTRADA CRISTIANO KRAEMER, N. 2021, Apto 303, BL 10 LT 01 QD A;106667.03;180000;4075;Nao;Apartamento, 65.43 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716296911
8444434374815;RS;PORTO ALEGRE;MARIO QUINTANA;RUA IRMA TERESILDA STEFFEN, N. 115, Apto 501, TORRE 03;94815.14;160000;4075;Nao;Apartamento, 90.41 de área total, 40.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434374815
8555527647112;RS;PORTO ALEGRE;MARIO QUINTANA;AVENIDA MARTIM FELIX BERTA, N. 3300, Apto 411, TORRE C, LT 01 AO 16, QD 156;104889.24;177000;4075;Nao;Apartamento, 81.20 de área total, 43.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555527647112
8787701852929;RS;PORTO ALEGRE;MARIO QUINTANA;RUA IRMA TERESILDA STEFFEN, N. 335, Apto 303, TORRE 6;96000.33;162000;4075;Nao;Apartamento, 84.41 de área total, 40.29 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701852929
8787702453459;RS;PORTO ALEGRE;MARIO QUINTANA;RUA IRMA TERESILDA STEFFEN, N. 115, Apto 401, TORRE 10;103704.06;175000;4075;Nao;Apartamento, 90.41 de área total, 40.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702453459
8555537267975;RS;PORTO ALEGRE;SANTA ROSA DE LIMA;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 101, TORRE 36, 01 PAVIMENTO, QD A, LT 01;93629.95;158000;4075;Nao;Apartamento, 78.89 de área total, 40.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537267975
8555524926045;RS;PORTO ALEGRE;JARDIM LEOPOLDINA;RUA GERMANO BASLER, N. 115, Apto 303, BLOCO E;97778.11;165000;4075;Nao;Apartamento, 51.13 de área total, 38.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555524926045
10214195;RS;PORTO ALEGRE;ABERTA DOS MORROS;AVENIDA CELESTINO BERTOLUCCI, N. 510, QD 12, LT 02;195269.65;328000;4047;Nao;Casa, 0.00 de área total, 80.00 de área privativa, 330.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10214195
8444401122345;RS;PORTO ALEGRE;RUBEM BERTA;RUA OSCAR FERREIRA, N. 75, Apto 408,;62625.77;105000;4036;Nao;Apartamento, 45.95 de área total, 39.52 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401122345
8444410709396;RS;PORTO ALEGRE;RUBEM BERTA;AVENIDA BERNARDINO SILVEIRA DE AMORIM, N. SN, Apto 404, QD 01 LTS 01 A 09 BL 02;67397.26;113000;4036;Nao;Apartamento, 51.70 de área total, 44.74 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410709396
10224693;RS;PORTO ALEGRE;ABERTA DOS MORROS;RUA CICERO VIANA, N. SN, QD E, LT 05;102367.93;170000;3979;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 225.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10224693
10274829;RS;PORTO ALEGRE;ABERTA DOS MORROS;AV. ALTOS DO SANTA RITA(ANT AV. DIRETRIZ 6432), N. 00, QD E, LT 04;96346.28;160000;3979;Nao;Terreno, 0.00 de área total, 0.00 de área privativa, 225.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10274829
8042820092974;RS;PORTO ALEGRE;NONOAI;RUA ORFANOTROFIO, N. 450, Apto 104, BL 01;80369.63;133000;3958;Nao;Apartamento, 0.00 de área total, 39.17 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8042820092974
8555536128262;RS;PORTO ALEGRE;SARANDI;RUA ENGENHEIRO SADI CASTRO, N. 896, Apto 203,;126926.84;210000;3956;Nao;Apartamento, 75.28 de área total, 48.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536128262
8787710644691;RS;PORTO ALEGRE;RESTINGA;RUA SETE MIL E OITO, N. 280, Apto 104, BL 17, LT 02 E 03, Q, VAGA 314;122998.15;203500;3956;Nao;Apartamento, 70.94 de área total, 40.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710644691
8787702510320;RS;PORTO ALEGRE;CAVALHADA;AVENIDA FAMILIA GONCALVES CARNEIRO, N. 441, Apto 501, BL 16;120882.7;200000;3956;Nao;Apartamento, 85.19 de área total, 40.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702510320
8787703225697;RS;PORTO ALEGRE;HIPICA;RUA JOSE IUCHNO, N. 205, Apto 402, BL 03;114838.57;190000;3956;Nao;Apartamento, 81.99 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703225697
8787701426288;RS;PORTO ALEGRE;LOMBA DO PINHEIRO;ESTRADA JOAO DE OLIVEIRA REMIAO, N. 2194, Apto 404, TORRE 06;118465.05;196000;3956;Nao;Apartamento, 70.04 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701426288
8787717351169;RS;PORTO ALEGRE;MARIO QUINTANA;AVENIDA PROTASIO ALVES, N. 9930, Apto 302, BL 03 VG 187;113025.32;187000;3956;Nao;Apartamento, 73.09 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717351169
8555526363048;RS;PORTO ALEGRE;MARIO QUINTANA;AVENIDA MARTIM FELIX BERTA, N. 801, Apto 129, TORRE H;123904.77;205000;3956;Nao;Apartamento, 81.20 de área total, 43.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526363048
8787700502479;RS;PORTO ALEGRE;JARDIM LEOPOLDINA;RUA ADA VAZ CABEDA, N. 340, Apto 501, BL 5;114646.13;189681.62;3956;Nao;Apartamento, 84.61 de área total, 44.09 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700502479
10215014;RS;PORTO ALEGRE;PETROPOLIS;AVENIDA IJUI, N. 86, SL 101, TÉRREO;363269.15;600000;3946;Nao;Sala, 0.00 de área total, 140.97 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10215014
1444418097766;RS;PORTO ALEGRE;HIPICA;AVENIDA EDGAR PIRES DE CASTRO, N. 2520, CS 34;245206.67;405000;3946;Nao;Casa, 200.99 de área total, 144.28 de área privativa, 106.75 de área do terreno,  3 qto(s), WC, 1 lavabo(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418097766
8555510565533;RS;PORTO ALEGRE;RUBEM BERTA;ACESSO TRINTA E CINCO, N. 70, Apto 308,  BL 02 LT 02 QD 70;30296.02;50000;3941;Nao;Apartamento, 89.42 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555510565533
8043000498081;RS;PORTO ALEGRE;CAVALHADA;RUA DOUTOR JULIO TEIXEIRA, N. 151, Apto 210, BL 11;34537.46;57000;3941;Nao;Apartamento, 45.76 de área total, 36.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8043000498081
8164520071286;RS;PORTO ALEGRE;CAVALHADA;RUA DOUTOR JULIO TEIXEIRA - ANTG RUA C, N. 40, Apto 305, BL 30 PRÉDIO 02;39990.75;66000;3941;Nao;Apartamento, 46.04 de área total, 36.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8164520071286
10229370;RS;PORTO ALEGRE;MENINO DEUS;RUA ITORORO, N. 200, BL A, BOX 116, PARTE COMERCIAL;19389.45;32000;3941;Nao;Outros, 0.00 de área total, 12.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10229370
10229371;RS;PORTO ALEGRE;MENINO DEUS;RUA ITORORO, N. 200, BL A, BOX 117, PARTE COMERCIAL;19389.45;32000;3941;Nao;Outros, 0.00 de área total, 12.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10229371
10229374;RS;PORTO ALEGRE;MENINO DEUS;RUA ITORORO, N. 200, BL A, BOX 115, PARTE COMERCIAL;19389.45;32000;3941;Nao;Outros, 0.00 de área total, 12.00 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10229374
1444415499200;RS;PORTO ALEGRE;RUBEM BERTA;RUA FRANCISCO GALECKI, N. 15, Apto 404, LT 01 A0 23, CJ 03, BL 03A, QD 04;86687.14;142000;3896;Nao;Apartamento, 66.17 de área total, 56.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415499200
8044200419310;RS;PORTO ALEGRE;RUBEM BERTA;RUA JOSE BARCELLOS GARCIA, N. 100, Apto 404, QD B LT 01 BL B;85466.19;140000;3896;Nao;Apartamento, 0.00 de área total, 149.55 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8044200419310
8444402948247;RS;PORTO ALEGRE;JARDIM LEOPOLDINA;RUA CARLOS ESTEVAO, N. 915, Apto 108, BL 06;84855.72;139000;3896;Nao;Apartamento, 46.12 de área total, 39.56 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402948247
8444406723487;RS;PORTO ALEGRE;JARDIM LEOPOLDINA;AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA, N. 340, Apto 101, QD P LT 02 BL G;90960.45;149000;3896;Nao;Apartamento, 68.62 de área total, 38.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406723487
8042810000465;RS;PORTO ALEGRE;RUBEM BERTA;RUA PAULO RENATO KETZER DE SOUZA, N. 300, Apto 206, BL H;108080.77;175000;3824;Nao;Apartamento, 42.19 de área total, 37.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8042810000465
8044200420815;RS;PORTO ALEGRE;RUBEM BERTA;AVENIDA BALTAZAR DE OLIVEIRA GARCIA, N. 100, Apto 203, BL I LT 1 QD B;108080.77;175000;3824;Nao;Apartamento, 42.19 de área total, 37.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8044200420815
8787703830779;RS;PORTO ALEGRE;SARANDI;AVENIDA FRANCISCO SILVEIRA BITENCOURT, N. 1818, Apto 203, 1° ANDAR;113021.61;183000;3824;Nao;Apartamento, 79.35 de área total, 40.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703830779
